E_ID,Name,Age,Department,Role,Employment Type,Contract Duration,Band,Exp Yrs,Tenure Yrs,Attendance(%),Leave,Tasks Assigned,Tasks Completed,Tasks Completion Rate(%),Task Quality Score,Goal Achievement(%),Manager Feedback,Teamwork Score,Leadership Score,Client Feedback,Communication,Overtime,Training Hours,Training Completion(%),Performance Score,Performance Category,Recommendation
E4456,Laxmi Jha,43,AI & Data Science,ML Engineer,Full-Time,Permanent,B5,15.4,3.8,74.4,13,28,16,57.14,59.83,64.17,62.06,72.99,70.97,65.0,60.91,0.0,15,65.65,64.35,Average,PIP
E4457,Govinda Awasthi,29,Customer Support,Support Executive,Full-Time,Permanent,B3,6.5,1.0,81.0,15,42,27,64.29,71.22,69.96,73.66,79.37,63.82,73.36,77.32,11.2,25,77.07,72.48,Good,Training
E4458,Vimal Rajawat,30,Customer Support,Support Executive,Full-Time,Permanent,B3,7.1,5.1,92.3,4,54,39,72.22,77.16,69.64,76.76,70.0,67.7,75.03,86.61,15.5,15,51.78,74.65,Good,Training
E4459,Sheshnath Shandilya,26,Operations,Operations Executive,Full-Time,Permanent,B2,2.5,0.9,93.8,4,46,34,73.91,70.48,75.27,65.81,75.96,51.18,73.53,61.82,12.9,30,71.23,72.68,Good,Training
E4460,Vipul Gujral,43,Operations,Operations Executive,Contract,24 Months,B4,11.9,7.1,92.8,6,29,20,68.97,77.95,78.29,76.75,66.17,69.75,73.98,72.9,10.9,30,76.95,75.87,Good,Incentive
E4461,Indumati Mittal,37,Operations,Operations Manager,Full-Time,Permanent,B4,13.0,3.5,93.3,5,24,21,87.5,88.1,89.79,81.98,71.05,78.64,86.97,85.93,4.9,20,57.75,84.0,Excellent,Incentive
E4462,Padmavati Khosla,50,AI & Data Science,ML Engineer,Full-Time,Permanent,B3,8.6,5.0,94.6,3,32,26,81.25,71.34,80.06,77.51,78.74,69.25,78.83,79.15,11.7,20,69.46,78.69,Good,Incentive
E4463,Pratiksha Chaurasiya,26,Operations,Operations Executive,Full-Time,Permanent,B1,1.1,0.8,90.8,8,42,24,57.14,54.78,63.98,61.58,66.74,58.55,64.79,67.54,13.7,20,73.32,64.59,Average,Training
E4464,Vedang Arora,56,Operations,Operations Manager,Full-Time,Permanent,B5,18.6,17.6,88.3,6,33,20,60.61,64.61,62.38,73.95,81.61,87.11,63.72,73.81,4.6,40,99.04,72.41,Good,Training
E4465,Sulekha Mohapatra,46,Human Resources,HR Executive,Full-Time,Permanent,B4,13.6,12.1,90.4,3,27,17,62.96,75.34,66.77,79.23,62.79,70.56,71.28,65.21,1.3,25,63.58,71.5,Good,Training
E4466,Himadri Khemka,52,Information Technology,DevOps Engineer,Full-Time,Permanent,B4,10.5,6.0,94.4,8,21,13,61.9,70.44,70.58,77.86,69.36,73.98,74.14,74.53,0.0,15,70.86,73.17,Good,Training
E4467,Tejas Shankar,29,AI & Data Science,ML Engineer,Full-Time,Permanent,B2,2.9,2.3,97.6,4,22,17,77.27,68.5,73.62,78.2,80.79,64.29,76.99,84.43,0.0,25,80.75,77.8,Good,Training
E4468,Saumya Gurjar,38,AI & Data Science,Data Analyst,Full-Time,Permanent,B4,14.4,1.2,93.7,4,34,22,64.71,63.53,64.78,65.32,60.19,63.53,62.69,62.56,8.0,40,76.41,67.4,Average,Training
E4469,Vinayak Gurjar,45,AI & Data Science,Data Scientist,Full-Time,Permanent,B5,17.0,14.6,93.1,2,16,12,75.0,78.2,75.34,77.0,78.09,79.06,82.08,88.17,0.0,30,89.29,79.88,Good,Incentive
E4470,Ramnarayan Chaubey,37,Sales,Business Development Executive,Full-Time,Permanent,B4,14.6,0.7,97.5,8,50,31,62.0,66.6,67.37,69.57,76.16,68.45,66.2,62.33,12.9,10,49.71,69.53,Average,Training
E4471,Vinay Bachchan,43,Marketing,Marketing Executive,Contract,24 Months,B4,12.6,9.9,77.7,14,39,28,71.79,65.48,71.99,65.3,71.72,64.47,72.07,71.79,8.3,30,86.6,70.87,Good,Training
E4472,Mithun Bhawsar,38,AI & Data Science,Data Scientist,Full-Time,Permanent,B2,4.2,2.5,90.6,9,15,13,86.67,84.22,86.13,86.0,72.79,58.29,85.33,91.8,0.0,40,98.34,84.48,Excellent,Incentive
E4473,Vaani Pandey,26,Customer Support,Customer Success Associate,Full-Time,Permanent,B2,2.6,1.1,97.4,8,26,18,69.23,65.31,66.87,61.88,78.94,53.91,68.87,76.0,13.4,25,75.63,70.85,Good,Training
E4474,Raghavendra Advani,51,Operations,Operations Manager,Full-Time,Permanent,B5,16.6,12.2,96.6,5,16,11,68.75,79.19,74.79,79.62,90.79,73.85,78.26,89.46,0.0,20,76.16,79.98,Good,Training
E4475,Tanushree Khatri,31,Information Technology,Software Engineer,Part-Time,12 Months,B2,2.6,2.1,91.4,3,27,18,66.67,66.12,70.35,66.72,77.08,53.23,70.86,63.61,2.2,20,56.45,69.53,Average,Training
E4476,Arpana Trivedi,29,Information Technology,System Administrator,Full-Time,Permanent,B2,4.3,2.8,87.7,14,43,34,79.07,84.72,76.07,69.3,74.32,64.16,79.05,66.96,15.5,40,80.93,77.13,Good,Training
E4477,Swaraj Singhaniya,26,Information Technology,System Administrator,Full-Time,Permanent,B2,2.4,0.2,90.5,7,40,24,60.0,61.12,59.75,66.03,80.66,55.21,63.02,77.14,15.3,20,67.24,67.28,Average,Training
E4478,Kajol Jindal,33,Marketing,Marketing Analyst,Part-Time,6 Months,B2,3.1,0.7,81.9,7,19,14,73.68,82.59,77.78,71.77,77.2,56.61,78.25,71.51,1.0,20,77.2,75.96,Good,Incentive
E4479,Shambhu Mahajan,50,Human Resources,HR Analyst,Full-Time,Permanent,B4,9.1,3.9,96.9,6,29,22,75.86,76.9,75.52,76.99,75.82,62.41,81.47,88.25,6.3,25,69.57,78.15,Good,Incentive
E4480,Apurva Mohapatra,52,Operations,Operations Executive,Full-Time,Permanent,B4,12.1,7.0,65.0,17,22,14,63.64,64.29,68.53,63.46,64.6,60.4,66.26,65.09,0.0,50,99.6,66.52,Average,PIP
E4481,Anushka Ambani,24,Sales,Sales Executive,Contract,6 Months,B1,0.8,0.4,90.0,5,45,33,73.33,72.05,74.85,71.08,79.19,50.13,71.27,62.56,11.8,25,63.48,72.99,Good,Training
E4482,Sanjana Pradhan,43,Customer Support,Customer Success Associate,Full-Time,Permanent,B4,13.7,9.5,96.9,0,40,31,77.5,69.05,77.51,80.94,87.52,80.75,74.09,76.8,16.8,5,55.27,78.54,Good,Incentive
E4483,Prasoon Swaraj,40,Human Resources,Talent Acquisition Specialist,Part-Time,6 Months,B2,4.9,0.4,97.4,8,36,26,72.22,65.19,73.9,73.0,83.31,53.7,75.89,79.53,5.0,50,90.34,75.69,Good,Training
E4484,Vaidehi Awasthi,31,Marketing,Marketing Executive,Full-Time,Permanent,B2,2.7,0.4,87.1,7,32,26,81.25,70.56,78.01,67.78,69.55,59.19,68.99,64.94,11.5,20,75.39,73.73,Good,Training
E4485,Neeroo Singhaniya,48,Sales,Sales Executive,Full-Time,Permanent,B4,10.8,4.7,97.5,4,23,19,82.61,71.29,73.89,80.28,67.0,59.56,74.67,62.85,0.0,25,63.6,75.69,Good,Training
E4486,Arjita Kulkarni,25,Information Technology,DevOps Engineer,Full-Time,Permanent,B1,1.6,0.8,92.8,3,23,14,60.87,74.04,65.34,79.49,70.42,62.73,73.03,82.15,2.8,25,77.55,73.06,Good,Training
E4487,Sameer Nath,53,Sales,Sales Executive,Full-Time,Permanent,B4,11.2,3.1,96.8,8,42,31,73.81,77.96,75.2,68.77,63.5,69.61,71.57,70.09,15.7,30,93.23,75.62,Good,Training
E4488,Kaavya Chaubey,45,Sales,Business Development Executive,Full-Time,Permanent,B3,8.9,0.2,97.4,3,47,32,68.09,68.0,69.42,67.82,75.32,67.0,73.64,85.72,9.6,20,79.98,73.59,Good,Training
E4489,Shubhi Maurya,27,Sales,Sales Executive,Contract,6 Months,B2,4.6,4.0,96.3,4,47,34,72.34,78.55,77.72,81.94,76.0,69.12,72.89,65.48,15.4,30,80.31,78.2,Good,Incentive
E4490,Sudhir Goyal,25,AI & Data Science,Data Scientist,Full-Time,Permanent,B1,1.1,0.6,79.0,22,20,11,55.0,67.14,65.52,71.93,79.13,61.1,69.73,70.35,0.0,30,82.12,68.92,Average,Training
E4491,Susheela Shandilya,25,Sales,Sales Executive,Full-Time,Permanent,B1,1.2,0.4,90.7,8,33,22,66.67,73.77,69.85,71.75,65.96,50.86,70.49,68.7,7.0,10,40.51,69.5,Average,Training
E4492,Kanchan Shaw,46,Information Technology,DevOps Engineer,Part-Time,12 Months,B5,23.5,22.7,87.9,14,20,11,55.0,65.16,57.97,69.55,69.47,75.25,66.75,62.07,0.0,20,75.53,66.87,Average,Training
E4493,Abhisar Supriyo,33,Marketing,Marketing Executive,Full-Time,Permanent,B3,6.8,6.8,93.6,4,40,29,72.5,66.72,74.42,66.55,66.26,64.47,72.46,74.48,17.7,15,56.71,71.42,Good,Training
E4494,Srishti Bhatia,31,Operations,Operations Executive,Full-Time,Permanent,B2,3.8,3.1,97.6,6,28,22,78.57,75.34,75.71,71.57,75.0,55.66,76.79,70.66,5.6,25,80.55,76.62,Good,Incentive
E4495,Vignesh Nag,23,Operations,Process Analyst,Part-Time,12 Months,B1,0.6,0.4,93.8,3,31,21,67.74,72.17,65.76,68.02,81.41,61.54,70.73,81.39,6.1,20,60.69,72.29,Good,Training
E4496,Padmini Patel,48,Sales,Account Manager,Part-Time,6 Months,B4,14.8,10.1,96.7,6,20,15,75.0,73.2,72.96,70.81,83.35,76.76,74.11,83.2,4.2,25,75.23,77.27,Good,Training
E4497,Sohan Gaharwar,48,Finance,Finance Executive,Part-Time,6 Months,B3,6.7,2.4,93.7,5,23,14,60.87,58.47,63.84,72.39,71.04,69.27,63.29,70.66,0.0,20,58.32,67.89,Average,Training
E4498,Runjhun Kaushik,32,Customer Support,Support Executive,Full-Time,Permanent,B3,8.0,4.5,91.7,10,47,30,63.83,59.99,69.39,71.97,70.65,71.47,72.3,81.22,10.0,15,64.47,70.49,Good,Training
E4499,Kaushalya Singhal,47,Marketing,Marketing Executive,Full-Time,Permanent,B5,17.4,16.6,97.7,1,16,12,75.0,73.87,79.2,79.24,72.88,85.36,77.35,85.35,2.3,25,80.67,79.59,Good,Incentive
E4500,Sudhakar Bose,37,Customer Support,Support Analyst,Full-Time,Permanent,B4,12.7,11.3,97.6,8,48,40,83.33,74.03,74.49,75.71,79.81,66.09,76.07,71.65,7.9,15,57.09,77.42,Good,Training
E4501,Lakshman Dasgupta,32,Customer Support,Support Executive,Full-Time,Permanent,B3,5.2,1.1,66.2,17,36,17,47.22,56.84,56.15,68.66,74.51,67.44,60.15,64.82,8.7,25,82.09,62.13,Average,PIP
E4502,Yogita Dey,45,Information Technology,Software Engineer,Full-Time,Permanent,B4,9.0,5.4,97.2,7,25,15,60.0,58.74,59.72,72.95,77.34,63.57,63.3,78.53,3.7,20,57.17,68.29,Average,Training
E4503,Shridevi Narayan,23,Finance,Accountant,Full-Time,Permanent,B1,0.3,0.1,97.4,2,29,21,72.41,67.04,66.79,71.35,66.54,60.92,69.37,77.26,5.4,20,75.57,72.19,Good,Training
E4504,Vaagishwari Dalal,41,AI & Data Science,ML Engineer,Full-Time,Permanent,B5,16.8,12.9,94.8,2,22,17,77.27,69.23,69.44,68.34,77.9,68.76,70.28,61.57,5.2,20,57.66,72.83,Good,Training
E4505,Pratigya Dhumal,30,Marketing,Marketing Executive,Full-Time,Permanent,B3,6.4,5.2,88.7,10,32,17,53.12,67.72,61.03,68.26,75.62,68.28,62.89,58.59,9.9,20,77.33,67.31,Average,Training
E4506,Khyati Rajawat,48,Operations,Process Analyst,Part-Time,12 Months,B5,15.1,6.7,90.4,2,40,32,80.0,77.19,79.64,71.22,82.7,79.03,77.92,68.77,7.8,30,90.37,79.32,Good,Incentive
E4507,Chandan Athawale,37,Information Technology,Software Engineer,Contract,24 Months,B4,14.4,5.2,87.2,14,19,12,63.16,69.41,64.13,69.64,70.3,69.2,64.09,62.24,0.0,15,67.0,68.83,Average,Training
E4508,Reshama Vaidya,23,Customer Support,Support Analyst,Part-Time,6 Months,B1,0.9,0.5,84.7,6,30,18,60.0,69.07,68.41,68.45,66.84,54.74,71.47,84.28,2.8,20,60.47,68.59,Average,Training
E4509,Hitesh Saxena,50,Information Technology,Cloud Engineer,Full-Time,Permanent,B5,15.9,8.7,90.7,5,28,20,71.43,68.26,67.27,76.84,73.56,75.63,70.31,73.36,0.0,50,78.19,73.87,Good,Training
E4510,Ravinder Lakhotia,40,Customer Support,Support Executive,Full-Time,Permanent,B4,12.2,11.0,78.9,15,48,38,79.17,83.11,78.91,77.89,73.91,64.04,78.4,76.04,13.7,25,80.58,78.1,Good,Incentive
E4511,Padma Kadam,56,Sales,Business Development Executive,Full-Time,Permanent,B4,10.2,3.9,90.6,7,42,27,64.29,70.63,68.13,76.98,87.53,70.06,70.05,87.26,13.4,5,55.97,73.98,Good,Training
E4512,Smriti Sampla,47,Information Technology,Software Engineer,Contract,12 Months,B4,12.6,6.7,77.7,14,34,19,55.88,55.44,62.65,71.97,80.74,71.6,61.73,62.56,4.9,10,49.75,65.02,Average,Training
E4513,Yukta Baranwal,30,Information Technology,DevOps Engineer,Part-Time,12 Months,B2,2.2,2.1,93.9,4,38,26,68.42,76.53,73.84,78.02,79.96,52.16,74.79,88.11,6.1,50,96.83,77.5,Good,Training
E4514,Abhinesh Dixit,44,Finance,Financial Analyst,Part-Time,6 Months,B3,8.5,3.6,92.0,10,18,10,55.56,63.34,58.83,69.02,60.22,64.43,60.18,61.77,0.0,15,65.98,64.85,Average,Training
E4515,Lavkush Bose,57,Customer Support,Support Executive,Full-Time,Permanent,B4,11.8,2.5,88.2,15,56,36,64.29,67.11,67.29,65.29,75.83,69.64,64.03,57.36,23.4,10,41.76,67.64,Average,Training
E4516,Ajay Ram,25,Operations,Operations Executive,Contract,24 Months,B2,2.1,0.6,70.9,11,43,21,48.84,64.97,61.57,69.35,66.64,50.96,68.21,68.2,7.0,25,73.21,63.49,Average,PIP
E4517,Abhisar Giri,49,Operations,Process Analyst,Full-Time,Permanent,B5,17.6,11.8,92.7,5,45,31,68.89,64.37,69.18,71.5,78.02,76.65,66.51,61.37,13.3,25,76.72,72.23,Good,Training
E4518,Durga Dutt,48,AI & Data Science,Data Scientist,Full-Time,Permanent,B4,14.8,0.6,88.7,12,33,20,60.61,74.33,63.43,73.69,72.95,70.87,71.53,67.2,9.6,30,80.46,71.48,Good,Training
E4519,Ananya Ahale,35,AI & Data Science,Data Scientist,Full-Time,Permanent,B3,8.0,7.9,97.7,1,23,18,78.26,80.25,80.19,80.88,82.98,68.97,79.07,71.14,3.2,40,86.25,81.28,Excellent,Incentive
E4520,Nitika Patil,26,Information Technology,Software Engineer,Full-Time,Permanent,B2,2.9,0.1,93.5,4,23,18,78.26,83.13,79.37,81.26,73.65,68.62,79.1,87.49,10.8,10,51.84,79.37,Good,Incentive
E4521,Abhinesh More,56,Human Resources,HR Executive,Full-Time,Permanent,B5,16.7,12.7,90.5,2,32,24,75.0,68.07,71.93,71.85,86.41,70.42,74.9,82.3,13.1,5,42.19,74.21,Good,Training
E4522,Bhuwaneshwar Nair,29,Human Resources,HR Executive,Full-Time,Permanent,B2,4.8,1.1,92.8,5,34,24,70.59,67.04,71.27,66.5,75.26,54.89,76.8,85.03,3.7,15,49.11,71.41,Good,Training
E4523,Vishnupriya Goenka,34,Marketing,Marketing Analyst,Part-Time,12 Months,B3,6.5,2.7,96.5,2,40,28,70.0,70.32,71.34,65.75,66.4,58.44,72.98,76.83,6.7,20,70.36,71.83,Good,Training
E4524,Lalita Kushwaha,36,Sales,Business Development Executive,Full-Time,Permanent,B2,4.3,0.3,97.7,3,36,30,83.33,80.19,83.41,80.88,79.43,58.33,82.67,86.1,4.9,30,76.64,82.07,Excellent,Incentive
E4525,Samar Lokhande,47,Sales,Account Manager,Full-Time,Permanent,B5,23.2,4.9,81.1,13,21,14,66.67,68.59,72.38,74.81,74.95,75.86,74.51,82.91,3.4,30,82.14,73.74,Good,Training
E4526,Shwetank Bhandari,48,Sales,Account Manager,Full-Time,Permanent,B4,11.0,0.0,82.2,8,39,29,74.36,72.57,74.74,79.5,83.33,64.42,79.45,85.46,9.5,50,77.93,77.09,Good,Training
E4527,Pratiksha Ambani,24,Marketing,Digital Marketing Specialist,Full-Time,Permanent,B1,1.0,0.1,75.9,21,19,12,63.16,68.09,70.26,79.54,77.64,54.61,74.62,79.92,0.5,20,72.75,71.61,Good,Training
E4528,Stuti Shrivastava,28,Information Technology,DevOps Engineer,Full-Time,Permanent,B2,2.7,0.3,99.3,0,40,36,90.0,83.36,80.11,77.02,81.21,54.01,84.31,84.79,4.5,20,55.5,81.56,Excellent,Incentive
E4529,Anoop Goenka,30,AI & Data Science,AI Engineer,Full-Time,Permanent,B2,2.7,2.3,93.6,5,23,13,56.52,65.02,58.81,65.3,77.17,53.47,64.59,59.57,0.0,30,88.23,67.22,Average,Training
E4530,Richa Sisodia,25,Sales,Account Manager,Full-Time,Permanent,B1,1.2,0.7,94.5,5,22,15,68.18,63.54,72.39,68.17,70.12,46.64,71.74,64.61,7.6,40,78.76,70.39,Good,Training
E4531,Amitabh Jalan,37,Information Technology,DevOps Engineer,Full-Time,Permanent,B4,11.0,0.2,96.1,3,15,10,66.67,74.58,66.2,69.4,68.51,67.38,73.15,64.26,0.0,25,69.1,71.68,Good,Training
E4532,Rakshit Rana,40,Operations,Operations Executive,Full-Time,Permanent,B5,17.3,1.8,94.4,6,28,18,64.29,62.43,64.74,61.41,69.24,65.13,64.83,75.83,2.6,15,56.8,67.42,Average,Training
E4533,Seema Bose,50,Information Technology,Software Engineer,Contract,12 Months,B4,10.7,4.6,93.6,2,23,18,78.26,72.86,72.24,64.88,68.74,65.43,72.53,70.22,7.9,5,37.87,71.77,Good,Training
E4534,Smriti Prasad,26,Customer Support,Support Executive,Contract,12 Months,B2,3.2,2.6,97.8,4,48,35,72.92,69.38,75.67,81.89,77.51,63.54,73.07,69.13,18.3,40,75.68,76.58,Good,Incentive
E4535,Vaagishwari Damani,25,AI & Data Science,AI Engineer,Full-Time,Permanent,B1,0.9,0.4,82.9,12,30,24,80.0,85.52,83.93,84.8,81.9,65.19,76.88,70.55,7.8,50,82.66,81.38,Excellent,Incentive
E4536,Vaagdevi Ray,38,AI & Data Science,Data Scientist,Full-Time,Permanent,B5,15.3,12.5,82.2,15,29,19,65.52,72.17,70.53,78.34,87.49,78.07,70.85,79.24,1.0,25,76.02,75.16,Good,Training
E4537,Jagdeesh Reddy,41,Information Technology,Software Engineer,Full-Time,Permanent,B5,17.1,13.6,86.9,15,22,14,63.64,67.19,70.89,65.85,81.88,78.75,68.95,73.72,5.3,50,90.77,72.62,Good,Training
E4538,Avijit Reddy,50,Customer Support,Support Executive,Full-Time,Permanent,B5,25.9,21.3,87.7,10,57,40,70.18,79.34,70.92,69.24,72.82,75.83,74.87,59.65,17.1,50,75.49,73.8,Good,Training
E4539,Mimansa Nag,45,Finance,Financial Analyst,Full-Time,Permanent,B3,8.9,2.6,86.8,5,20,18,90.0,90.19,88.32,85.27,81.47,69.09,87.07,75.95,5.4,20,63.37,84.67,Excellent,Incentive
E4540,Sagar Thakkar,35,Sales,Sales Executive,Full-Time,Permanent,B4,11.9,10.6,93.9,10,30,16,53.33,61.27,61.05,72.15,83.52,72.58,66.13,76.76,0.0,10,52.75,68.32,Average,Training
E4541,Vaidehi Tata,37,AI & Data Science,ML Engineer,Full-Time,Permanent,B4,11.4,7.9,81.4,13,19,13,68.42,72.81,73.23,81.96,72.98,62.44,69.38,64.77,0.1,25,70.03,73.23,Good,Training
E4542,Vishal Deshpande,50,Marketing,Digital Marketing Specialist,Full-Time,Permanent,B5,15.9,2.7,93.0,6,19,14,73.68,80.43,74.82,83.38,71.17,82.3,81.71,81.96,0.0,25,80.9,79.61,Good,Training
E4543,Nishtha Verma,44,Information Technology,DevOps Engineer,Full-Time,Permanent,B5,16.7,14.2,90.7,2,22,18,81.82,81.42,81.94,84.5,81.71,78.41,83.63,77.73,0.0,20,57.63,81.56,Excellent,Incentive
E4544,Rupa Supriyo,56,Finance,Financial Analyst,Full-Time,Permanent,B5,33.7,12.0,90.6,9,25,18,72.0,77.37,72.07,76.45,66.04,78.33,71.93,72.99,9.8,20,66.47,74.83,Good,Training
E4545,Savitri Govil,55,Information Technology,Cloud Engineer,Full-Time,Permanent,B5,26.8,9.7,68.0,23,32,21,65.62,64.68,66.28,74.81,64.1,80.34,65.07,74.77,4.4,25,76.41,68.75,Average,PIP
E4546,Shivam Goenka,50,Information Technology,System Administrator,Full-Time,Permanent,B5,21.5,0.7,97.7,4,44,32,72.73,81.05,80.28,76.97,85.75,76.92,81.52,76.02,17.2,30,89.85,81.22,Excellent,Incentive
E4547,Lavkush Bhogle,39,Human Resources,HR Executive,Full-Time,Permanent,B3,6.1,0.4,96.9,5,30,23,76.67,74.72,78.63,79.88,80.07,64.53,80.44,88.58,0.0,10,45.51,78.14,Good,Incentive
E4548,Manisha Chawla,29,Information Technology,System Administrator,Full-Time,Permanent,B2,3.6,2.3,97.2,2,45,33,73.33,74.53,77.34,79.29,72.87,54.5,74.55,83.08,9.9,25,79.28,77.25,Good,Incentive
E4549,Puja Sethi,42,AI & Data Science,ML Engineer,Full-Time,Permanent,B4,12.4,8.6,90.6,2,17,12,70.59,68.56,71.2,76.38,67.33,63.33,74.78,85.41,0.0,25,70.72,73.51,Good,Training
E4550,Padmavati Mittal,39,Operations,Operations Manager,Full-Time,Permanent,B4,9.1,6.2,97.3,5,25,15,60.0,61.03,64.19,73.94,76.2,72.97,67.35,60.8,5.2,15,60.72,69.32,Average,Training
E4551,Brijesh Malhotra,32,Customer Support,Support Executive,Full-Time,Permanent,B2,3.7,0.5,94.1,4,26,18,69.23,72.8,69.1,75.64,69.77,62.37,69.36,78.29,0.0,30,82.73,74.04,Good,Training
E4552,Rohit Surana,55,Information Technology,Cloud Engineer,Contract,6 Months,B5,32.2,23.8,90.0,4,28,21,75.0,83.48,81.91,76.11,69.51,84.88,81.37,64.71,0.0,20,64.57,78.2,Good,Incentive
E4553,Harshini Lokhande,35,Operations,Operations Executive,Full-Time,Permanent,B3,5.6,3.6,96.3,4,21,14,66.67,61.51,66.74,67.98,65.55,54.51,72.37,80.73,0.0,20,72.99,69.65,Average,Training
E4554,Hitesh Mistry,37,Sales,Business Development Executive,Contract,6 Months,B4,14.4,0.3,80.8,15,21,13,61.9,74.22,69.91,78.5,76.34,67.84,77.66,82.94,1.1,5,38.3,71.73,Good,Training
E4555,Sheetal Gokhale,56,AI & Data Science,Data Analyst,Full-Time,Permanent,B4,14.5,5.1,94.4,9,45,33,73.33,72.38,70.17,71.28,86.9,75.58,74.74,80.69,15.8,25,82.97,76.9,Good,Training
E4556,Divya Kulkarni,56,Customer Support,Customer Success Associate,Full-Time,Permanent,B4,13.9,5.3,83.4,5,37,24,64.86,73.76,74.6,70.32,68.13,64.31,70.48,70.42,9.9,25,79.68,71.93,Good,Training
E4557,Shiv Runthla,57,Marketing,Marketing Executive,Full-Time,Permanent,B5,24.6,0.5,90.2,7,35,21,60.0,67.1,66.05,63.59,69.71,79.3,65.55,71.8,0.0,15,61.73,68.42,Average,Training
E4558,Shubhendu Misra,30,Operations,Process Analyst,Full-Time,Permanent,B3,8.0,3.3,91.4,10,21,18,85.71,85.86,85.19,84.69,84.05,68.03,79.67,66.66,15.5,25,63.18,82.64,Excellent,Incentive
E4559,Nitya Parekh,50,Sales,Account Manager,Full-Time,Permanent,B4,11.2,8.4,99.3,8,21,13,61.9,57.75,62.49,59.91,73.06,68.95,67.22,76.65,5.7,30,94.62,68.92,Average,Training
E4560,Nikhil Mondal,47,Customer Support,Support Analyst,Part-Time,6 Months,B5,18.8,14.4,96.3,1,47,32,68.09,72.72,73.33,73.99,78.02,83.76,71.93,75.83,5.4,30,76.07,76.03,Good,Training
E4561,Divyansh Soman,46,AI & Data Science,Data Scientist,Full-Time,Permanent,B5,23.0,1.6,78.6,24,26,15,57.69,58.26,65.53,68.07,85.07,80.55,65.69,78.3,0.0,25,85.22,69.29,Average,Training
E4562,Ganga Reddy,53,Information Technology,DevOps Engineer,Full-Time,Permanent,B5,30.9,4.9,90.2,4,18,11,61.11,60.91,62.02,58.99,73.55,81.52,68.76,78.55,0.0,25,68.23,67.68,Average,Training
E4563,Arijit Dave,52,Information Technology,System Administrator,Full-Time,Permanent,B5,15.2,10.8,97.4,8,25,16,64.0,62.88,62.49,61.88,62.14,67.38,68.99,70.81,0.0,30,76.84,67.84,Average,Training
E4564,Vibhor Rai,34,Operations,Process Analyst,Contract,12 Months,B2,3.1,1.4,91.5,2,29,20,68.97,74.14,70.13,69.19,65.47,49.1,75.9,77.05,0.2,15,71.59,71.74,Good,Training
E4565,Neetoo Jethwani,46,Human Resources,HR Analyst,Full-Time,Permanent,B5,18.5,5.2,94.8,2,34,26,76.47,73.97,75.21,73.02,81.51,84.54,74.91,81.17,5.5,15,70.19,77.97,Good,Incentive
E4566,Yashika Thakur,33,AI & Data Science,Data Analyst,Part-Time,12 Months,B3,6.5,0.1,86.2,10,21,16,76.19,75.88,78.8,85.32,75.05,66.22,73.75,70.58,2.4,20,59.2,77.04,Good,Incentive
E4567,Sudeeksha Kakkar,30,Sales,Sales Executive,Full-Time,Permanent,B3,7.6,2.6,97.1,3,45,31,68.89,75.87,68.73,80.45,69.41,55.57,77.01,86.91,14.4,30,90.51,76.24,Good,Training
E4568,Satyaprakash Bhat,30,Information Technology,Cloud Engineer,Full-Time,Permanent,B2,4.0,3.3,96.1,6,30,22,73.33,72.09,75.01,71.45,64.55,52.15,71.21,75.8,4.8,5,38.28,71.72,Good,Training
E4569,Aradhya Marandi,30,Human Resources,HR Analyst,Contract,6 Months,B2,2.6,2.1,90.5,10,32,24,75.0,73.37,70.17,68.83,62.17,47.69,73.18,74.86,0.0,30,76.54,71.99,Good,Training
E4570,Shyamali Srivatsa,36,Marketing,Digital Marketing Specialist,Full-Time,Permanent,B4,11.3,6.2,93.3,4,26,19,73.08,70.33,70.21,72.63,65.73,68.29,74.42,76.79,1.8,20,72.96,73.46,Good,Training
E4571,Lakshmi Mandal,30,Customer Support,Support Executive,Full-Time,Permanent,B2,4.8,1.2,68.7,10,25,15,60.0,73.93,69.06,73.66,69.81,65.14,75.22,77.45,7.4,20,63.69,69.42,Average,PIP
E4572,Bunty Chaurasiya,50,Operations,Operations Executive,Contract,6 Months,B4,11.8,8.7,80.2,12,37,27,72.97,80.09,78.25,75.21,71.04,69.54,79.37,65.79,10.5,30,74.22,75.55,Good,Incentive
E4573,Akriti Tiwari,37,Human Resources,HR Executive,Full-Time,Permanent,B4,9.1,1.2,97.0,0,19,17,89.47,82.35,80.64,80.17,86.85,71.45,85.46,89.4,0.0,20,68.49,84.02,Excellent,Incentive
E4574,Ruchi Gurjar,34,Operations,Process Analyst,Contract,12 Months,B3,5.8,3.9,94.7,6,39,28,71.79,77.97,77.04,76.11,68.39,63.19,78.52,88.13,10.6,15,67.87,76.63,Good,Incentive
E4575,Shailendra Dutta,25,Customer Support,Support Executive,Full-Time,Permanent,B2,2.4,1.8,98.0,5,26,19,73.08,79.6,76.41,70.83,64.61,62.55,79.94,81.3,3.4,15,62.58,75.57,Good,Incentive
E4576,Mandira Kamath,41,AI & Data Science,Data Scientist,Full-Time,Permanent,B4,14.2,10.4,97.7,5,22,16,72.73,68.94,70.96,73.03,82.58,69.99,71.82,84.89,1.0,15,68.19,75.62,Good,Training
